transaction_id,timestamp,employee_id,customer_id,branch_id,category,amount,discount_percent,refund_amount,payment_method,is_anomaly,anomaly_type
TX-102756,2026-07-15 11:42:37,EMP-001,CUST-7334,BRANCH-WEST,Services,36.32,0.0,0.0,Credit Card,0,NONE
TX-102757,2026-07-15 11:57:20,EMP-003,CUST-5370,BRANCH-WEST,Services,70.34,0.0,0.0,Mobile Money,0,NONE
TX-102758,2026-07-15 12:04:43,EMP-005,CUST-1193,BRANCH-CENTRAL,Groceries,52.79,0.0,0.0,Cash,0,NONE
TX-102759,2026-07-15 12:05:07,EMP-002,CUST-7493,BRANCH-CENTRAL,Hardware,43.94,0.0,0.0,Cash,0,NONE
TX-102760,2026-07-15 12:06:33,EMP-007,CUST-6658,BRANCH-WEST,Electronics,27.67,0.0,0.0,Credit Card,0,NONE
TX-102761,2026-07-15 12:17:05,EMP-005,CUST-5290,BRANCH-CENTRAL,Hardware,78.94,9.4,0.0,Credit Card,0,NONE
TX-102762,2026-07-15 12:17:25,EMP-002,CUST-8784,BRANCH-CENTRAL,Services,118.52,0.0,0.0,Cash,0,NONE
TX-102763,2026-07-15 12:21:38,EMP-001,CUST-6251,BRANCH-WEST,Electronics,67.68,0.0,0.0,Debit Card,0,NONE
TX-102764,2026-07-15 12:22:48,EMP-005,CUST-9828,BRANCH-CENTRAL,Hardware,70.23,0.0,0.0,Debit Card,0,NONE
TX-102765,2026-07-15 12:23:40,EMP-003,CUST-1998,BRANCH-WEST,Apparel,53.9,0.0,0.0,Mobile Money,0,NONE
TX-102766,2026-07-15 12:30:40,EMP-008,CUST-2714,BRANCH-EAST,Apparel,134.07,0.0,0.0,Credit Card,0,NONE
TX-102767,2026-07-15 12:35:40,EMP-007,CUST-4810,BRANCH-WEST,Groceries,61.03,0.0,0.0,Debit Card,0,NONE
TX-102768,2026-07-15 12:36:35,EMP-005,CUST-3867,BRANCH-CENTRAL,Apparel,71.35,5.4,0.0,Mobile Money,0,NONE
TX-102769,2026-07-15 12:38:50,EMP-008,CUST-3666,BRANCH-EAST,Services,73.66,9.8,0.0,Cash,0,NONE
TX-102770,2026-07-15 12:52:25,EMP-008,CUST-1492,BRANCH-EAST,Hardware,40.44,0.0,0.0,Mobile Money,0,NONE
TX-102771,2026-07-15 12:54:23,EMP-003,CUST-9471,BRANCH-WEST,Services,60.36,0.0,0.0,Mobile Money,0,NONE
TX-102772,2026-07-15 13:06:30,EMP-003,CUST-3387,BRANCH-WEST,Groceries,92.66,4.4,0.0,Mobile Money,0,NONE
TX-102773,2026-07-15 13:15:01,EMP-001,CUST-1266,BRANCH-WEST,Groceries,33.07,0.0,0.0,Debit Card,0,NONE
TX-102774,2026-07-15 13:16:44,EMP-007,CUST-2877,BRANCH-WEST,Groceries,57.22,0.0,0.0,Debit Card,0,NONE
TX-102775,2026-07-15 13:18:13,EMP-007,CUST-2993,BRANCH-WEST,Groceries,43.02,0.0,0.0,Mobile Money,0,NONE
TX-102776,2026-07-15 13:24:19,EMP-006,CUST-7286,BRANCH-WEST,Groceries,30.97,0.0,0.0,Mobile Money,0,NONE
TX-102777,2026-07-15 13:30:20,EMP-005,CUST-6231,BRANCH-CENTRAL,Electronics,12.4,0.0,0.0,Cash,0,NONE
TX-102778,2026-07-15 13:32:15,EMP-008,CUST-5527,BRANCH-EAST,Hardware,26.52,0.0,0.0,Mobile Money,0,NONE
TX-102779,2026-07-15 13:34:04,EMP-004,CUST-6158,BRANCH-WEST,Apparel,33.8,0.0,0.0,Credit Card,0,NONE
TX-102780,2026-07-15 13:37:03,EMP-002,CUST-1571,BRANCH-CENTRAL,Groceries,34.91,12.3,29.98,Debit Card,0,NONE
TX-102781,2026-07-15 13:40:01,EMP-003,CUST-1057,BRANCH-WEST,Apparel,107.99,0.0,0.0,Credit Card,0,NONE
TX-102782,2026-07-15 13:44:27,EMP-007,CUST-8168,BRANCH-WEST,Groceries,34.13,0.0,0.0,Cash,0,NONE
TX-102783,2026-07-15 13:55:17,EMP-007,CUST-8091,BRANCH-WEST,Hardware,33.61,0.0,0.0,Cash,0,NONE
TX-102784,2026-07-15 14:00:25,EMP-007,CUST-7077,BRANCH-WEST,Apparel,119.47,0.0,0.0,Mobile Money,0,NONE
TX-102785,2026-07-15 14:00:45,EMP-005,CUST-1025,BRANCH-CENTRAL,Hardware,68.58,0.0,0.0,Credit Card,0,NONE
TX-102786,2026-07-15 14:04:36,EMP-008,CUST-1687,BRANCH-EAST,Services,261.63,0.0,0.0,Mobile Money,0,NONE
TX-102787,2026-07-15 14:06:22,EMP-007,CUST-7876,BRANCH-WEST,Services,68.65,9.6,0.0,Debit Card,0,NONE
TX-102788,2026-07-15 14:06:42,EMP-003,CUST-7363,BRANCH-WEST,Services,43.54,0.0,14.02,Debit Card,0,NONE
TX-102789,2026-07-15 14:07:02,EMP-002,CUST-8741,BRANCH-CENTRAL,Services,14.89,0.0,0.0,Debit Card,0,NONE
TX-102790,2026-07-15 14:07:22,EMP-002,CUST-6965,BRANCH-CENTRAL,Groceries,50.56,0.0,0.0,Mobile Money,0,NONE
TX-102791,2026-07-15 14:10:12,EMP-006,CUST-8430,BRANCH-WEST,Groceries,95.8,0.0,0.0,Cash,0,NONE
TX-102792,2026-07-15 14:11:18,EMP-004,CUST-3072,BRANCH-WEST,Groceries,37.74,0.0,0.0,Credit Card,0,NONE
TX-102793,2026-07-15 14:12:08,EMP-008,CUST-9552,BRANCH-EAST,Services,85.2,0.0,0.0,Debit Card,0,NONE
TX-102794,2026-07-15 14:14:36,EMP-001,CUST-5959,BRANCH-WEST,Groceries,25.37,0.0,24.22,Credit Card,0,NONE
TX-102795,2026-07-15 14:18:44,EMP-003,CUST-2193,BRANCH-WEST,Hardware,44.48,0.0,0.0,Cash,0,NONE
TX-102796,2026-07-15 14:22:56,EMP-008,CUST-8973,BRANCH-EAST,Hardware,58.57,0.0,0.0,Mobile Money,0,NONE
TX-102797,2026-07-15 14:23:16,EMP-008,CUST-5862,BRANCH-EAST,Hardware,117.08,0.0,0.0,Cash,0,NONE
TX-102798,2026-07-15 14:24:32,EMP-003,CUST-5592,BRANCH-WEST,Groceries,66.31,0.0,0.0,Mobile Money,0,NONE
TX-102799,2026-07-15 14:29:28,EMP-007,CUST-5362,BRANCH-WEST,Electronics,58.86,10.2,0.0,Cash,0,NONE
TX-102800,2026-07-15 14:29:48,EMP-008,CUST-1874,BRANCH-EAST,Apparel,52.48,0.0,0.0,Mobile Money,0,NONE
TX-102801,2026-07-15 14:33:10,EMP-002,CUST-6678,BRANCH-CENTRAL,Apparel,44.36,0.0,0.0,Cash,0,NONE
TX-102802,2026-07-15 14:43:18,EMP-006,CUST-8128,BRANCH-WEST,Services,43.79,13.1,0.0,Credit Card,0,NONE
TX-102803,2026-07-15 14:45:45,EMP-008,CUST-1000,BRANCH-EAST,Services,84.16,11.8,0.0,Debit Card,0,NONE
TX-102804,2026-07-15 14:57:21,EMP-004,CUST-6606,BRANCH-WEST,Hardware,41.91,0.0,0.0,Mobile Money,0,NONE
TX-102805,2026-07-15 14:59:51,EMP-004,CUST-3228,BRANCH-WEST,Apparel,56.49,0.0,0.0,Mobile Money,0,NONE
TX-102806,2026-07-15 15:00:56,EMP-003,CUST-6375,BRANCH-WEST,Apparel,21.25,4.1,0.0,Mobile Money,0,NONE
TX-102807,2026-07-15 15:04:25,EMP-003,CUST-5289,BRANCH-WEST,Hardware,30.4,4.6,0.0,Debit Card,0,NONE
TX-102808,2026-07-15 15:06:10,EMP-006,CUST-1102,BRANCH-WEST,Hardware,43.22,12.4,0.0,Cash,0,NONE
TX-102809,2026-07-15 15:13:15,EMP-002,CUST-2903,BRANCH-CENTRAL,Services,24.89,0.0,8.54,Debit Card,0,NONE
TX-102810,2026-07-15 15:17:36,EMP-002,CUST-2411,BRANCH-CENTRAL,Apparel,55.22,4.0,0.0,Credit Card,0,NONE
TX-102811,2026-07-15 15:27:19,EMP-004,CUST-8218,BRANCH-WEST,Groceries,47.65,0.0,0.0,Cash,0,NONE
TX-102812,2026-07-15 15:28:15,EMP-001,CUST-8575,BRANCH-WEST,Groceries,43.8,0.0,0.0,Cash,0,NONE
TX-102813,2026-07-15 15:31:16,EMP-001,CUST-8927,BRANCH-WEST,Apparel,59.19,0.0,0.0,Cash,0,NONE
TX-102814,2026-07-15 15:31:36,EMP-005,CUST-6361,BRANCH-CENTRAL,Apparel,39.46,10.8,0.0,Debit Card,0,NONE
TX-102815,2026-07-15 15:35:33,EMP-007,CUST-4495,BRANCH-WEST,Hardware,25.05,0.0,0.0,Credit Card,0,NONE
TX-102816,2026-07-15 15:38:48,EMP-008,CUST-2893,BRANCH-EAST,Hardware,45.47,0.0,0.0,Mobile Money,0,NONE
TX-102817,2026-07-15 15:42:07,EMP-008,CUST-4312,BRANCH-EAST,Apparel,103.91,0.0,0.0,Cash,0,NONE
TX-102818,2026-07-15 15:42:29,EMP-001,CUST-5224,BRANCH-WEST,Apparel,77.77,7.2,0.0,Debit Card,0,NONE
TX-102819,2026-07-15 15:47:12,EMP-004,CUST-4001,BRANCH-WEST,Groceries,41.05,0.0,0.0,Credit Card,0,NONE
TX-102820,2026-07-15 16:05:53,EMP-008,CUST-5194,BRANCH-EAST,Services,66.93,0.0,0.0,Credit Card,0,NONE
TX-102821,2026-07-15 16:07:28,EMP-003,CUST-7892,BRANCH-WEST,Services,28.73,13.3,0.0,Debit Card,0,NONE
TX-102822,2026-07-15 16:09:47,EMP-001,CUST-8033,BRANCH-WEST,Hardware,47.86,9.6,0.0,Credit Card,0,NONE
TX-102823,2026-07-15 16:18:20,EMP-005,CUST-9879,BRANCH-CENTRAL,Services,64.42,6.6,0.0,Mobile Money,0,NONE
TX-102824,2026-07-15 16:19:14,EMP-007,CUST-5881,BRANCH-WEST,Hardware,44.72,0.0,0.0,Credit Card,0,NONE
TX-102825,2026-07-15 16:20:44,EMP-006,CUST-1869,BRANCH-WEST,Hardware,59.94,0.0,0.0,Cash,0,NONE
TX-102826,2026-07-15 16:23:36,EMP-007,CUST-6899,BRANCH-WEST,Hardware,79.04,0.0,0.0,Credit Card,0,NONE
TX-102827,2026-07-15 16:25:37,EMP-007,CUST-3612,BRANCH-WEST,Electronics,43.45,0.0,0.0,Cash,0,NONE
TX-102828,2026-07-15 16:26:30,EMP-001,CUST-9861,BRANCH-WEST,Apparel,16.76,0.0,0.0,Cash,0,NONE
TX-102829,2026-07-15 16:36:22,EMP-008,CUST-6070,BRANCH-EAST,Groceries,38.39,0.0,0.0,Mobile Money,0,NONE
TX-102830,2026-07-15 16:42:06,EMP-002,CUST-2365,BRANCH-CENTRAL,Groceries,50.42,0.0,0.0,Debit Card,0,NONE
TX-102831,2026-07-15 16:44:36,EMP-002,CUST-1312,BRANCH-CENTRAL,Electronics,43.99,0.0,0.0,Debit Card,0,NONE
TX-102832,2026-07-15 16:44:56,EMP-007,CUST-1884,BRANCH-WEST,Electronics,42.53,3.3,0.0,Credit Card,0,NONE
TX-102833,2026-07-15 16:45:36,EMP-004,CUST-6163,BRANCH-WEST,Apparel,24.96,0.0,0.0,Mobile Money,0,NONE
TX-102834,2026-07-15 16:57:23,EMP-001,CUST-2354,BRANCH-WEST,Electronics,27.87,13.8,0.0,Credit Card,0,NONE
TX-102835,2026-07-15 17:00:57,EMP-001,CUST-1173,BRANCH-WEST,Electronics,58.87,0.0,0.0,Cash,0,NONE
TX-102836,2026-07-15 17:06:03,EMP-002,CUST-6234,BRANCH-CENTRAL,Groceries,87.99,0.0,0.0,Mobile Money,0,NONE
TX-102837,2026-07-15 17:09:21,EMP-006,CUST-5253,BRANCH-WEST,Hardware,44.64,0.0,0.0,Cash,0,NONE
TX-102838,2026-07-15 17:12:34,EMP-008,CUST-5628,BRANCH-EAST,Groceries,30.88,0.0,0.0,Debit Card,0,NONE
TX-102839,2026-07-15 17:12:54,EMP-004,CUST-3115,BRANCH-WEST,Hardware,57.31,0.0,0.0,Credit Card,0,NONE
TX-102840,2026-07-15 17:18:01,EMP-006,CUST-1459,BRANCH-WEST,Electronics,44.66,0.0,0.0,Cash,0,NONE
TX-102841,2026-07-15 17:21:06,EMP-001,CUST-7433,BRANCH-WEST,Apparel,32.6,0.0,0.0,Credit Card,0,NONE
TX-102842,2026-07-15 17:34:58,EMP-001,CUST-4330,BRANCH-WEST,Services,28.34,6.3,0.0,Cash,0,NONE
TX-102843,2026-07-15 17:38:10,EMP-004,CUST-8019,BRANCH-WEST,Groceries,51.26,0.0,0.0,Credit Card,0,NONE
TX-102844,2026-07-15 17:45:31,EMP-002,CUST-2179,BRANCH-CENTRAL,Services,58.25,0.0,0.0,Cash,0,NONE
TX-102845,2026-07-15 17:46:21,EMP-004,CUST-6518,BRANCH-WEST,Services,45.8,0.0,0.0,Credit Card,0,NONE
TX-102846,2026-07-15 17:50:10,EMP-006,CUST-4991,BRANCH-WEST,Apparel,34.3,0.0,0.0,Cash,0,NONE
TX-102847,2026-07-15 17:51:52,EMP-006,CUST-7355,BRANCH-WEST,Groceries,41.01,7.9,0.0,Cash,0,NONE
TX-102848,2026-07-15 17:53:05,EMP-001,CUST-7517,BRANCH-WEST,Services,45.42,0.0,0.0,Cash,0,NONE
TX-102849,2026-07-15 17:54:19,EMP-002,CUST-9957,BRANCH-CENTRAL,Hardware,46.57,0.0,0.0,Cash,0,NONE
TX-102850,2026-07-15 18:00:59,EMP-004,CUST-8847,BRANCH-WEST,Services,53.24,0.0,0.0,Mobile Money,0,NONE
TX-102851,2026-07-15 18:01:19,EMP-004,CUST-5734,BRANCH-WEST,Apparel,38.34,0.0,0.0,Credit Card,0,NONE
TX-102852,2026-07-15 18:12:11,EMP-004,CUST-1336,BRANCH-WEST,Groceries,71.28,0.0,0.0,Mobile Money,0,NONE
TX-102853,2026-07-15 18:19:07,EMP-006,CUST-6375,BRANCH-WEST,Groceries,73.4,10.6,0.0,Cash,0,NONE
TX-102854,2026-07-15 18:23:17,EMP-008,CUST-4481,BRANCH-EAST,Hardware,68.37,0.0,0.0,Debit Card,0,NONE
TX-102855,2026-07-15 18:23:46,EMP-003,CUST-5683,BRANCH-WEST,Groceries,92.86,0.0,0.0,Cash,0,NONE
TX-102856,2026-07-15 18:26:46,EMP-003,CUST-3448,BRANCH-WEST,Electronics,72.22,0.0,0.0,Cash,0,NONE
TX-102857,2026-07-15 18:29:24,EMP-002,CUST-1249,BRANCH-CENTRAL,Groceries,28.07,0.0,0.0,Debit Card,0,NONE
TX-102858,2026-07-15 18:33:17,EMP-001,CUST-6835,BRANCH-WEST,Electronics,52.74,12.2,0.0,Debit Card,0,NONE
TX-102859,2026-07-15 18:35:13,EMP-005,CUST-4980,BRANCH-CENTRAL,Groceries,44.06,13.8,0.0,Debit Card,0,NONE
TX-102860,2026-07-15 18:37:25,EMP-008,CUST-4603,BRANCH-EAST,Electronics,94.38,0.0,72.23,Credit Card,0,NONE
TX-102861,2026-07-15 18:38:50,EMP-008,CUST-6473,BRANCH-EAST,Services,135.3,0.0,0.0,Debit Card,0,NONE
TX-102862,2026-07-15 18:40:56,EMP-006,CUST-4048,BRANCH-WEST,Groceries,37.11,11.8,0.0,Credit Card,0,NONE
TX-102863,2026-07-15 18:41:16,EMP-003,CUST-7475,BRANCH-WEST,Groceries,42.39,13.1,0.0,Mobile Money,0,NONE
TX-102864,2026-07-15 18:42:16,EMP-001,CUST-3317,BRANCH-WEST,Hardware,29.44,0.0,0.0,Cash,0,NONE
TX-102865,2026-07-15 18:42:36,EMP-005,CUST-8568,BRANCH-CENTRAL,Hardware,58.31,0.0,0.0,Mobile Money,0,NONE
TX-102866,2026-07-15 18:45:10,EMP-001,CUST-8289,BRANCH-WEST,Groceries,51.42,7.1,0.0,Cash,0,NONE
TX-102867,2026-07-15 18:55:02,EMP-003,CUST-4097,BRANCH-WEST,Hardware,87.25,0.0,0.0,Mobile Money,0,NONE
TX-102868,2026-07-15 19:02:44,EMP-002,CUST-6776,BRANCH-CENTRAL,Services,37.75,0.0,0.0,Debit Card,0,NONE
TX-102869,2026-07-15 19:08:50,EMP-001,CUST-6997,BRANCH-WEST,Services,41.98,4.3,0.0,Debit Card,0,NONE
TX-102870,2026-07-15 19:16:18,EMP-004,CUST-9774,BRANCH-WEST,Apparel,52.83,0.0,0.0,Credit Card,0,NONE
TX-102871,2026-07-15 19:17:21,EMP-008,CUST-8707,BRANCH-EAST,Electronics,128.38,0.0,0.0,Cash,0,NONE
TX-102872,2026-07-15 19:24:48,EMP-001,CUST-6565,BRANCH-WEST,Electronics,32.3,0.0,0.0,Mobile Money,0,NONE
TX-102873,2026-07-15 19:25:45,EMP-002,CUST-9970,BRANCH-CENTRAL,Hardware,34.17,0.0,0.0,Debit Card,0,NONE
TX-102874,2026-07-15 19:32:02,EMP-003,CUST-9340,BRANCH-WEST,Apparel,53.38,0.0,0.0,Cash,0,NONE
TX-102875,2026-07-15 19:39:24,EMP-002,CUST-9419,BRANCH-CENTRAL,Electronics,70.72,12.0,0.0,Cash,0,NONE
TX-102876,2026-07-15 19:42:38,EMP-003,CUST-4502,BRANCH-WEST,Services,92.55,0.0,0.0,Mobile Money,0,NONE
TX-102877,2026-07-15 19:51:24,EMP-003,CUST-3547,BRANCH-WEST,Groceries,38.06,0.0,0.0,Debit Card,0,NONE
TX-102878,2026-07-15 19:53:51,EMP-005,CUST-4463,BRANCH-CENTRAL,Electronics,25.56,0.0,0.0,Cash,0,NONE
TX-102879,2026-07-15 20:00:23,EMP-002,CUST-7905,BRANCH-CENTRAL,Apparel,53.06,0.0,0.0,Cash,0,NONE
TX-102880,2026-07-15 20:14:04,EMP-003,CUST-1213,BRANCH-WEST,Electronics,63.5,5.5,0.0,Mobile Money,0,NONE
TX-102881,2026-07-15 20:14:25,EMP-004,CUST-3149,BRANCH-WEST,Electronics,23.55,0.0,0.0,Mobile Money,0,NONE
TX-102882,2026-07-15 20:17:41,EMP-002,CUST-4992,BRANCH-CENTRAL,Apparel,25.97,0.0,0.0,Mobile Money,0,NONE
TX-102883,2026-07-15 20:20:01,EMP-002,CUST-7847,BRANCH-CENTRAL,Apparel,44.11,0.0,0.0,Debit Card,0,NONE
TX-102884,2026-07-15 20:21:38,EMP-004,CUST-1047,BRANCH-WEST,Groceries,163.51,0.0,0.0,Mobile Money,0,NONE
TX-102885,2026-07-15 20:21:58,EMP-008,CUST-8486,BRANCH-EAST,Hardware,90.28,0.0,0.0,Cash,0,NONE
TX-102886,2026-07-15 20:27:41,EMP-004,CUST-3163,BRANCH-WEST,Groceries,34.89,0.0,0.0,Cash,0,NONE
TX-102887,2026-07-15 20:28:01,EMP-007,CUST-2212,BRANCH-WEST,Hardware,97.41,0.0,0.0,Cash,0,NONE
TX-102888,2026-07-15 20:33:38,EMP-003,CUST-9698,BRANCH-WEST,Electronics,41.36,12.4,0.0,Credit Card,0,NONE
TX-102889,2026-07-15 20:37:04,EMP-002,CUST-7342,BRANCH-CENTRAL,Hardware,34.24,9.8,0.0,Mobile Money,0,NONE
TX-102890,2026-07-15 20:37:44,EMP-002,CUST-7877,BRANCH-CENTRAL,Hardware,81.32,3.7,0.0,Credit Card,0,NONE
TX-102891,2026-07-15 20:41:01,EMP-007,CUST-7443,BRANCH-WEST,Hardware,33.03,0.0,0.0,Cash,0,NONE
TX-102892,2026-07-15 20:42:58,EMP-007,CUST-4831,BRANCH-WEST,Hardware,104.19,0.0,0.0,Debit Card,0,NONE
TX-102893,2026-07-15 20:43:18,EMP-006,CUST-6925,BRANCH-WEST,Groceries,17.5,0.0,0.0,Credit Card,0,NONE
TX-102894,2026-07-15 20:43:38,EMP-005,CUST-1592,BRANCH-CENTRAL,Hardware,54.5,0.0,0.0,Mobile Money,0,NONE
TX-102895,2026-07-15 20:44:53,EMP-005,CUST-4089,BRANCH-CENTRAL,Electronics,49.06,0.0,0.0,Credit Card,0,NONE
TX-102896,2026-07-15 20:46:44,EMP-007,CUST-3740,BRANCH-WEST,Hardware,80.91,13.2,0.0,Debit Card,0,NONE
TX-102897,2026-07-15 20:58:06,EMP-002,CUST-2449,BRANCH-CENTRAL,Apparel,47.61,0.0,0.0,Debit Card,0,NONE
TX-102898,2026-07-16 08:26:08,EMP-006,CUST-6252,BRANCH-WEST,Apparel,48.16,0.0,0.0,Cash,0,NONE
TX-102899,2026-07-16 08:28:14,EMP-008,CUST-2607,BRANCH-EAST,Services,50.93,0.0,0.0,Mobile Money,0,NONE
TX-102900,2026-07-16 08:30:46,EMP-005,CUST-2386,BRANCH-CENTRAL,Services,39.99,0.0,0.0,Mobile Money,0,NONE
TX-102901,2026-07-16 08:32:12,EMP-004,CUST-6551,BRANCH-WEST,Electronics,99.12,0.0,0.0,Credit Card,0,NONE
TX-102902,2026-07-16 08:34:08,EMP-008,CUST-4058,BRANCH-EAST,Apparel,81.97,0.0,0.0,Mobile Money,0,NONE
TX-102903,2026-07-16 08:35:24,EMP-004,CUST-5022,BRANCH-WEST,Apparel,68.57,0.0,0.0,Cash,0,NONE
TX-102904,2026-07-16 08:35:53,EMP-004,CUST-2270,BRANCH-WEST,Groceries,58.42,0.0,0.0,Debit Card,0,NONE
TX-102905,2026-07-16 08:39:22,EMP-007,CUST-1458,BRANCH-WEST,Apparel,48.28,0.0,0.0,Debit Card,0,NONE
TX-102906,2026-07-16 08:42:24,EMP-007,CUST-5400,BRANCH-WEST,Hardware,24.0,0.0,0.0,Credit Card,0,NONE
TX-102907,2026-07-16 08:48:58,EMP-006,CUST-4266,BRANCH-WEST,Apparel,74.7,0.0,0.0,Debit Card,0,NONE
TX-102908,2026-07-16 08:51:55,EMP-005,CUST-7439,BRANCH-CENTRAL,Hardware,61.38,0.0,0.0,Debit Card,0,NONE
TX-102909,2026-07-16 08:53:23,EMP-002,CUST-8059,BRANCH-CENTRAL,Electronics,45.15,0.0,0.0,Mobile Money,0,NONE
TX-102910,2026-07-16 09:01:31,EMP-006,CUST-5678,BRANCH-WEST,Apparel,30.32,11.4,13.41,Credit Card,0,NONE
TX-102911,2026-07-16 09:01:51,EMP-002,CUST-6598,BRANCH-CENTRAL,Electronics,63.27,0.0,0.0,Credit Card,0,NONE
TX-102912,2026-07-16 09:02:16,EMP-006,CUST-7247,BRANCH-WEST,Hardware,29.38,0.0,0.0,Cash,0,NONE
TX-102913,2026-07-16 09:04:07,EMP-004,CUST-1221,BRANCH-WEST,Hardware,69.27,0.0,0.0,Mobile Money,0,NONE
TX-102914,2026-07-16 09:06:54,EMP-006,CUST-2944,BRANCH-WEST,Apparel,33.17,4.5,0.0,Cash,0,NONE
TX-102915,2026-07-16 09:08:59,EMP-005,CUST-9920,BRANCH-CENTRAL,Services,51.51,12.5,0.0,Debit Card,0,NONE
TX-102916,2026-07-16 09:11:38,EMP-002,CUST-5931,BRANCH-CENTRAL,Apparel,79.59,0.0,0.0,Cash,0,NONE
TX-102917,2026-07-16 09:12:23,EMP-008,CUST-7760,BRANCH-EAST,Electronics,72.71,0.0,0.0,Cash,0,NONE
TX-102918,2026-07-16 09:18:58,EMP-001,CUST-1491,BRANCH-WEST,Services,50.11,0.0,0.0,Debit Card,0,NONE
TX-102919,2026-07-16 09:23:46,EMP-006,CUST-3736,BRANCH-WEST,Electronics,98.08,0.0,0.0,Debit Card,0,NONE
TX-102920,2026-07-16 09:25:53,EMP-002,CUST-5601,BRANCH-CENTRAL,Apparel,52.56,7.4,0.0,Credit Card,0,NONE
TX-102921,2026-07-16 09:28:51,EMP-003,CUST-8093,BRANCH-WEST,Services,43.7,0.0,0.0,Debit Card,0,NONE
TX-102922,2026-07-16 09:32:55,EMP-001,CUST-2842,BRANCH-WEST,Hardware,53.49,14.6,0.0,Cash,0,NONE
TX-102923,2026-07-16 09:36:27,EMP-007,CUST-6594,BRANCH-WEST,Electronics,45.87,8.3,0.0,Debit Card,0,NONE
TX-102924,2026-07-16 09:36:48,EMP-007,CUST-6307,BRANCH-WEST,Hardware,105.5,8.6,0.0,Cash,0,NONE
TX-102925,2026-07-16 09:43:07,EMP-001,CUST-6850,BRANCH-WEST,Electronics,34.32,0.0,0.0,Cash,0,NONE
TX-102926,2026-07-16 09:45:50,EMP-001,CUST-7020,BRANCH-WEST,Apparel,34.47,0.0,0.0,Cash,0,NONE
TX-102927,2026-07-16 09:47:56,EMP-001,CUST-1414,BRANCH-WEST,Electronics,49.64,0.0,0.0,Mobile Money,0,NONE
TX-102928,2026-07-16 09:57:05,EMP-002,CUST-6065,BRANCH-CENTRAL,Electronics,50.5,0.0,0.0,Mobile Money,0,NONE
TX-102929,2026-07-16 10:04:55,EMP-002,CUST-7970,BRANCH-CENTRAL,Groceries,59.15,0.0,0.0,Cash,0,NONE
TX-102930,2026-07-16 10:05:17,EMP-004,CUST-7520,BRANCH-WEST,Services,43.31,0.0,0.0,Debit Card,0,NONE
TX-102931,2026-07-16 10:06:04,EMP-003,CUST-1574,BRANCH-WEST,Electronics,93.29,7.5,0.0,Mobile Money,0,NONE
TX-102932,2026-07-16 10:07:09,EMP-007,CUST-3883,BRANCH-WEST,Groceries,26.05,0.0,0.0,Debit Card,0,NONE
TX-102933,2026-07-16 10:08:41,EMP-004,CUST-6635,BRANCH-WEST,Electronics,41.36,0.0,0.0,Credit Card,0,NONE
TX-102934,2026-07-16 10:09:15,EMP-004,CUST-4844,BRANCH-WEST,Electronics,68.32,10.7,0.0,Debit Card,0,NONE
TX-102935,2026-07-16 10:11:34,EMP-004,CUST-4114,BRANCH-WEST,Services,23.86,0.0,0.0,Credit Card,0,NONE
TX-102936,2026-07-16 10:13:16,EMP-006,CUST-8760,BRANCH-WEST,Electronics,52.86,0.0,0.0,Mobile Money,0,NONE
TX-102937,2026-07-16 10:18:55,EMP-007,CUST-7993,BRANCH-WEST,Groceries,58.97,0.0,0.0,Debit Card,0,NONE
TX-102938,2026-07-16 10:20:31,EMP-007,CUST-2501,BRANCH-WEST,Groceries,38.5,0.0,0.0,Mobile Money,0,NONE
TX-102939,2026-07-16 10:21:04,EMP-007,CUST-9156,BRANCH-WEST,Groceries,63.76,0.0,0.0,Mobile Money,0,NONE
TX-102940,2026-07-16 10:22:45,EMP-007,CUST-1632,BRANCH-WEST,Groceries,39.44,4.5,0.0,Credit Card,0,NONE
TX-102941,2026-07-16 10:23:05,EMP-004,CUST-3996,BRANCH-WEST,Groceries,72.18,0.0,0.0,Debit Card,0,NONE
TX-102942,2026-07-16 10:23:38,EMP-005,CUST-9751,BRANCH-CENTRAL,Apparel,52.12,0.0,0.0,Credit Card,0,NONE
TX-102943,2026-07-16 10:24:48,EMP-008,CUST-5303,BRANCH-EAST,Electronics,104.16,14.8,0.0,Mobile Money,0,NONE
TX-102944,2026-07-16 10:28:02,EMP-003,CUST-3644,BRANCH-WEST,Services,167.35,4.3,0.0,Credit Card,0,NONE
TX-102945,2026-07-16 10:29:05,EMP-003,CUST-6670,BRANCH-WEST,Services,76.51,0.0,0.0,Mobile Money,0,NONE
TX-102946,2026-07-16 10:37:04,EMP-003,CUST-3926,BRANCH-WEST,Apparel,106.65,0.0,0.0,Credit Card,0,NONE
TX-102947,2026-07-16 10:37:24,EMP-004,CUST-7088,BRANCH-WEST,Groceries,31.72,0.0,0.0,Debit Card,0,NONE
TX-102948,2026-07-16 10:39:15,EMP-004,CUST-2092,BRANCH-WEST,Groceries,68.26,0.0,0.0,Debit Card,0,NONE
TX-102949,2026-07-16 10:39:35,EMP-005,CUST-2712,BRANCH-CENTRAL,Electronics,17.38,11.0,0.0,Credit Card,0,NONE
TX-102950,2026-07-16 10:45:49,EMP-002,CUST-6307,BRANCH-CENTRAL,Electronics,59.58,10.9,0.0,Debit Card,0,NONE
TX-102951,2026-07-16 10:52:19,EMP-003,CUST-7574,BRANCH-WEST,Groceries,39.76,0.0,0.0,Debit Card,0,NONE
