transaction_id,timestamp,employee_id,customer_id,branch_id,category,amount,discount_percent,refund_amount,payment_method,is_anomaly,anomaly_type
TX-105097,2026-07-26 18:35:30,EMP-007,CUST-5248,BRANCH-WEST,Services,43.5,0.0,0.0,Cash,0,NONE
TX-109747,2026-07-26 18:36:00,EMP-002,CUST-3308,BRANCH-CENTRAL,Electronics,62.44,0.0,0.0,Credit Card,0,NONE
TX-109748,2026-07-26 18:37:48,EMP-002,CUST-3308,BRANCH-CENTRAL,Electronics,62.44,0.0,0.0,Credit Card,1,DUPLICATE
TX-105098,2026-07-26 18:38:23,EMP-006,CUST-6793,BRANCH-WEST,Electronics,37.16,0.0,0.0,Credit Card,0,NONE
TX-105099,2026-07-26 18:42:39,EMP-006,CUST-1591,BRANCH-WEST,Electronics,35.6,0.0,0.0,Mobile Money,0,NONE
TX-105100,2026-07-26 18:44:35,EMP-008,CUST-9112,BRANCH-EAST,Electronics,54.27,0.0,40.72,Debit Card,0,NONE
TX-105101,2026-07-26 18:50:48,EMP-006,CUST-4719,BRANCH-WEST,Services,73.71,0.0,0.0,Mobile Money,0,NONE
TX-105102,2026-07-26 18:52:31,EMP-008,CUST-6724,BRANCH-EAST,Apparel,96.86,0.0,0.0,Debit Card,0,NONE
TX-105103,2026-07-26 18:53:36,EMP-001,CUST-7137,BRANCH-WEST,Electronics,35.6,0.0,0.0,Credit Card,0,NONE
TX-105104,2026-07-26 18:54:31,EMP-007,CUST-4088,BRANCH-WEST,Electronics,38.38,0.0,0.0,Debit Card,0,NONE
TX-105105,2026-07-26 18:54:51,EMP-007,CUST-5963,BRANCH-WEST,Services,83.63,14.0,0.0,Cash,0,NONE
TX-105106,2026-07-26 19:04:50,EMP-008,CUST-4627,BRANCH-EAST,Hardware,72.41,14.6,0.0,Cash,0,NONE
TX-105107,2026-07-26 19:06:06,EMP-006,CUST-1021,BRANCH-WEST,Hardware,26.01,12.7,0.0,Cash,0,NONE
TX-105108,2026-07-26 19:06:26,EMP-006,CUST-2693,BRANCH-WEST,Groceries,16.4,0.0,0.0,Debit Card,0,NONE
TX-105109,2026-07-26 19:08:36,EMP-006,CUST-9462,BRANCH-WEST,Electronics,39.32,0.0,0.0,Debit Card,0,NONE
TX-105110,2026-07-26 19:19:10,EMP-004,CUST-4311,BRANCH-WEST,Apparel,58.17,0.0,0.0,Debit Card,0,NONE
TX-105111,2026-07-26 19:27:48,EMP-005,CUST-7456,BRANCH-CENTRAL,Hardware,55.1,0.0,0.0,Mobile Money,0,NONE
TX-105112,2026-07-26 19:29:20,EMP-008,CUST-4220,BRANCH-EAST,Services,129.82,0.0,0.0,Credit Card,0,NONE
TX-105113,2026-07-26 19:33:14,EMP-003,CUST-1879,BRANCH-WEST,Services,32.55,0.0,0.0,Cash,0,NONE
TX-105114,2026-07-26 19:35:51,EMP-002,CUST-1346,BRANCH-CENTRAL,Electronics,47.43,0.0,0.0,Debit Card,0,NONE
TX-105115,2026-07-26 19:42:44,EMP-002,CUST-6372,BRANCH-CENTRAL,Groceries,43.24,0.0,0.0,Credit Card,0,NONE
TX-105116,2026-07-26 19:45:01,EMP-008,CUST-8795,BRANCH-EAST,Services,44.16,0.0,0.0,Mobile Money,0,NONE
TX-105117,2026-07-26 19:45:26,EMP-004,CUST-1355,BRANCH-WEST,Hardware,78.7,6.0,0.0,Debit Card,0,NONE
TX-105118,2026-07-26 19:47:10,EMP-006,CUST-5416,BRANCH-WEST,Hardware,38.71,0.0,0.0,Credit Card,0,NONE
TX-105119,2026-07-26 19:53:54,EMP-001,CUST-6635,BRANCH-WEST,Electronics,38.64,0.0,0.0,Debit Card,0,NONE
TX-105120,2026-07-26 19:55:40,EMP-001,CUST-7610,BRANCH-WEST,Services,28.25,0.0,0.0,Debit Card,0,NONE
TX-105121,2026-07-26 19:56:26,EMP-001,CUST-8878,BRANCH-WEST,Groceries,42.02,0.0,0.0,Cash,0,NONE
TX-105122,2026-07-26 20:05:15,EMP-003,CUST-3987,BRANCH-WEST,Electronics,82.31,0.0,0.0,Cash,0,NONE
TX-105123,2026-07-26 20:31:59,EMP-004,CUST-2798,BRANCH-WEST,Electronics,55.0,8.5,0.0,Credit Card,0,NONE
TX-105124,2026-07-26 20:33:50,EMP-002,CUST-4393,BRANCH-CENTRAL,Electronics,62.18,0.0,0.0,Debit Card,0,NONE
TX-110000,2026-07-27 03:43:00,EMP-002,CUST-8021,BRANCH-CENTRAL,Hardware,198.59,0.0,0.0,Credit Card,1,OFF_HOURS
TX-105125,2026-07-27 08:05:21,EMP-001,CUST-9016,BRANCH-WEST,Services,32.46,3.5,0.0,Debit Card,0,NONE
TX-105126,2026-07-27 08:09:19,EMP-006,CUST-2951,BRANCH-WEST,Groceries,56.84,0.0,0.0,Debit Card,0,NONE
TX-105127,2026-07-27 08:11:04,EMP-001,CUST-8455,BRANCH-WEST,Services,52.91,9.5,0.0,Debit Card,0,NONE
TX-105128,2026-07-27 08:14:28,EMP-005,CUST-9393,BRANCH-CENTRAL,Electronics,55.71,0.0,0.0,Credit Card,0,NONE
TX-105129,2026-07-27 08:14:48,EMP-008,CUST-4490,BRANCH-EAST,Hardware,101.08,0.0,0.0,Credit Card,0,NONE
TX-105130,2026-07-27 08:16:26,EMP-001,CUST-5768,BRANCH-WEST,Apparel,32.78,0.0,0.0,Cash,0,NONE
TX-105131,2026-07-27 08:25:52,EMP-001,CUST-4098,BRANCH-WEST,Groceries,30.83,0.0,0.0,Mobile Money,0,NONE
TX-105132,2026-07-27 08:26:12,EMP-007,CUST-5199,BRANCH-WEST,Electronics,37.77,0.0,0.0,Debit Card,0,NONE
TX-105133,2026-07-27 08:30:02,EMP-006,CUST-9234,BRANCH-WEST,Apparel,27.0,0.0,0.0,Cash,0,NONE
TX-105134,2026-07-27 08:33:05,EMP-006,CUST-4532,BRANCH-WEST,Groceries,33.45,5.2,0.0,Debit Card,0,NONE
TX-105135,2026-07-27 08:34:09,EMP-006,CUST-8138,BRANCH-WEST,Groceries,34.82,0.0,0.0,Mobile Money,0,NONE
TX-105136,2026-07-27 08:36:56,EMP-007,CUST-1886,BRANCH-WEST,Groceries,37.86,0.0,0.0,Cash,0,NONE
TX-105137,2026-07-27 08:42:09,EMP-003,CUST-7589,BRANCH-WEST,Hardware,62.99,3.3,0.0,Mobile Money,0,NONE
TX-105138,2026-07-27 08:43:44,EMP-004,CUST-6869,BRANCH-WEST,Hardware,28.98,0.0,0.0,Mobile Money,0,NONE
TX-105139,2026-07-27 08:47:06,EMP-001,CUST-8211,BRANCH-WEST,Services,59.18,0.0,0.0,Credit Card,0,NONE
TX-105140,2026-07-27 08:53:00,EMP-005,CUST-1985,BRANCH-CENTRAL,Electronics,41.65,0.0,0.0,Mobile Money,0,NONE
TX-105141,2026-07-27 08:54:37,EMP-001,CUST-2924,BRANCH-WEST,Electronics,44.08,0.0,0.0,Credit Card,0,NONE
TX-105142,2026-07-27 08:57:06,EMP-004,CUST-2530,BRANCH-WEST,Services,33.39,0.0,0.0,Cash,0,NONE
TX-105143,2026-07-27 08:58:47,EMP-005,CUST-3097,BRANCH-CENTRAL,Electronics,44.08,14.4,0.0,Cash,0,NONE
TX-105144,2026-07-27 08:59:25,EMP-007,CUST-9473,BRANCH-WEST,Electronics,64.24,0.0,0.0,Cash,0,NONE
TX-105145,2026-07-27 09:22:18,EMP-001,CUST-4891,BRANCH-WEST,Groceries,42.11,0.0,0.0,Credit Card,0,NONE
TX-105146,2026-07-27 09:24:10,EMP-008,CUST-4563,BRANCH-EAST,Services,108.49,0.0,0.0,Debit Card,0,NONE
TX-105147,2026-07-27 09:24:39,EMP-008,CUST-4351,BRANCH-EAST,Services,76.91,0.0,0.0,Mobile Money,0,NONE
TX-105148,2026-07-27 09:29:19,EMP-005,CUST-6398,BRANCH-CENTRAL,Apparel,24.34,13.0,0.0,Cash,0,NONE
TX-105149,2026-07-27 09:31:22,EMP-003,CUST-8962,BRANCH-WEST,Electronics,53.67,0.0,0.0,Mobile Money,0,NONE
TX-105150,2026-07-27 09:31:42,EMP-007,CUST-5497,BRANCH-WEST,Electronics,32.05,0.0,0.0,Cash,0,NONE
TX-105151,2026-07-27 09:33:11,EMP-006,CUST-4025,BRANCH-WEST,Apparel,62.75,0.0,0.0,Debit Card,0,NONE
TX-105152,2026-07-27 09:33:41,EMP-002,CUST-6513,BRANCH-CENTRAL,Apparel,43.53,0.0,0.0,Cash,0,NONE
TX-105153,2026-07-27 09:37:04,EMP-007,CUST-6379,BRANCH-WEST,Apparel,85.84,0.0,0.0,Debit Card,0,NONE
TX-105154,2026-07-27 09:40:26,EMP-002,CUST-6547,BRANCH-CENTRAL,Groceries,24.67,0.0,0.0,Credit Card,0,NONE
TX-105155,2026-07-27 09:45:54,EMP-002,CUST-6330,BRANCH-CENTRAL,Groceries,37.14,0.0,0.0,Credit Card,0,NONE
TX-105156,2026-07-27 09:46:26,EMP-005,CUST-7671,BRANCH-CENTRAL,Apparel,50.92,14.0,0.0,Debit Card,0,NONE
TX-105157,2026-07-27 09:47:22,EMP-006,CUST-6679,BRANCH-WEST,Apparel,33.04,0.0,0.0,Mobile Money,0,NONE
TX-105158,2026-07-27 09:48:49,EMP-006,CUST-6449,BRANCH-WEST,Services,13.01,0.0,0.0,Mobile Money,0,NONE
TX-105159,2026-07-27 09:53:44,EMP-003,CUST-8317,BRANCH-WEST,Hardware,36.03,0.0,0.0,Debit Card,0,NONE
TX-105160,2026-07-27 09:57:38,EMP-008,CUST-9079,BRANCH-EAST,Apparel,123.57,0.0,0.0,Credit Card,0,NONE
TX-105161,2026-07-27 09:59:01,EMP-005,CUST-2924,BRANCH-CENTRAL,Electronics,66.71,8.4,0.0,Mobile Money,0,NONE
TX-110029,2026-07-27 10:00:00,EMP-006,CUST-8586,BRANCH-WEST,Hardware,407.24,0.0,0.0,Credit Card,1,AMOUNT_SPIKE
TX-105162,2026-07-27 10:00:34,EMP-008,CUST-8699,BRANCH-EAST,Services,29.82,8.9,0.0,Credit Card,0,NONE
TX-105163,2026-07-27 10:17:20,EMP-006,CUST-5656,BRANCH-WEST,Services,33.04,0.0,0.0,Debit Card,0,NONE
TX-105164,2026-07-27 10:24:03,EMP-008,CUST-5344,BRANCH-EAST,Groceries,70.07,0.0,0.0,Credit Card,0,NONE
TX-105165,2026-07-27 10:31:51,EMP-007,CUST-9004,BRANCH-WEST,Groceries,32.9,7.4,0.0,Cash,0,NONE
TX-105166,2026-07-27 10:37:11,EMP-003,CUST-8379,BRANCH-WEST,Hardware,52.2,0.0,0.0,Cash,0,NONE
TX-105167,2026-07-27 10:40:01,EMP-007,CUST-5933,BRANCH-WEST,Groceries,28.33,0.0,0.0,Mobile Money,0,NONE
TX-105168,2026-07-27 10:46:39,EMP-008,CUST-3417,BRANCH-EAST,Hardware,161.39,0.0,0.0,Cash,0,NONE
TX-105169,2026-07-27 10:47:07,EMP-005,CUST-7026,BRANCH-CENTRAL,Groceries,46.19,0.0,0.0,Cash,0,NONE
TX-105170,2026-07-27 10:50:26,EMP-008,CUST-1809,BRANCH-EAST,Groceries,55.69,0.0,0.0,Credit Card,0,NONE
TX-105171,2026-07-27 10:54:27,EMP-004,CUST-5747,BRANCH-WEST,Apparel,25.72,0.0,0.0,Credit Card,0,NONE
TX-105172,2026-07-27 10:55:38,EMP-007,CUST-4069,BRANCH-WEST,Groceries,45.6,0.0,0.0,Mobile Money,0,NONE
TX-105173,2026-07-27 10:56:38,EMP-004,CUST-7111,BRANCH-WEST,Hardware,42.89,0.0,0.0,Debit Card,0,NONE
TX-105174,2026-07-27 11:13:56,EMP-007,CUST-9339,BRANCH-WEST,Groceries,37.11,0.0,0.0,Credit Card,0,NONE
TX-105175,2026-07-27 11:17:05,EMP-001,CUST-5940,BRANCH-WEST,Services,33.17,9.0,0.0,Cash,0,NONE
TX-105176,2026-07-27 11:24:53,EMP-005,CUST-4291,BRANCH-CENTRAL,Groceries,26.05,0.0,0.0,Credit Card,0,NONE
TX-105177,2026-07-27 11:28:10,EMP-008,CUST-6260,BRANCH-EAST,Electronics,107.12,11.6,0.0,Mobile Money,0,NONE
TX-105178,2026-07-27 11:33:11,EMP-004,CUST-7405,BRANCH-WEST,Services,77.47,0.0,0.0,Mobile Money,0,NONE
TX-105179,2026-07-27 11:41:22,EMP-002,CUST-7885,BRANCH-CENTRAL,Groceries,76.09,0.0,0.0,Credit Card,0,NONE
TX-105180,2026-07-27 11:49:31,EMP-001,CUST-2441,BRANCH-WEST,Groceries,18.72,0.0,0.0,Mobile Money,0,NONE
TX-105181,2026-07-27 11:53:37,EMP-002,CUST-2521,BRANCH-CENTRAL,Groceries,101.64,0.0,0.0,Cash,0,NONE
TX-105182,2026-07-27 12:00:26,EMP-003,CUST-7650,BRANCH-WEST,Apparel,61.08,10.3,0.0,Mobile Money,0,NONE
TX-105183,2026-07-27 12:08:39,EMP-004,CUST-8101,BRANCH-WEST,Electronics,28.42,0.0,0.0,Cash,0,NONE
TX-105184,2026-07-27 12:09:40,EMP-004,CUST-9902,BRANCH-WEST,Services,31.56,0.0,0.0,Cash,0,NONE
TX-105185,2026-07-27 12:11:40,EMP-004,CUST-9654,BRANCH-WEST,Apparel,50.27,0.0,0.0,Cash,0,NONE
TX-105186,2026-07-27 12:12:26,EMP-007,CUST-8418,BRANCH-WEST,Hardware,28.17,0.0,0.0,Credit Card,0,NONE
TX-105187,2026-07-27 12:32:22,EMP-003,CUST-1129,BRANCH-WEST,Services,33.54,9.2,0.0,Credit Card,0,NONE
TX-105188,2026-07-27 12:53:24,EMP-003,CUST-7631,BRANCH-WEST,Hardware,75.31,0.0,0.0,Debit Card,0,NONE
TX-105189,2026-07-27 12:53:44,EMP-005,CUST-5502,BRANCH-CENTRAL,Groceries,34.13,0.0,0.0,Mobile Money,0,NONE
TX-105190,2026-07-27 12:54:04,EMP-003,CUST-9108,BRANCH-WEST,Services,51.94,0.0,0.0,Debit Card,0,NONE
TX-105191,2026-07-27 12:56:57,EMP-006,CUST-9491,BRANCH-WEST,Groceries,32.3,0.0,0.0,Debit Card,0,NONE
TX-110062,2026-07-27 13:00:00,EMP-004,CUST-6371,BRANCH-WEST,Apparel,560.3,0.0,0.0,Credit Card,1,AMOUNT_SPIKE
TX-105192,2026-07-27 13:00:19,EMP-005,CUST-5466,BRANCH-CENTRAL,Services,61.12,0.0,0.0,Debit Card,0,NONE
TX-105193,2026-07-27 13:01:47,EMP-002,CUST-6012,BRANCH-CENTRAL,Apparel,30.99,0.0,0.0,Credit Card,0,NONE
TX-105194,2026-07-27 13:11:59,EMP-004,CUST-2504,BRANCH-WEST,Apparel,36.46,0.0,0.0,Credit Card,0,NONE
TX-105195,2026-07-27 13:18:13,EMP-003,CUST-4211,BRANCH-WEST,Services,153.96,0.0,0.0,Debit Card,0,NONE
TX-105196,2026-07-27 13:25:01,EMP-001,CUST-7144,BRANCH-WEST,Apparel,25.48,0.0,0.0,Debit Card,0,NONE
TX-105197,2026-07-27 13:36:00,EMP-007,CUST-9509,BRANCH-WEST,Groceries,29.24,0.0,0.0,Mobile Money,0,NONE
TX-105198,2026-07-27 13:36:43,EMP-003,CUST-3390,BRANCH-WEST,Electronics,62.97,0.0,0.0,Mobile Money,0,NONE
TX-105199,2026-07-27 13:43:10,EMP-005,CUST-7286,BRANCH-CENTRAL,Services,34.23,0.0,0.0,Cash,0,NONE
TX-105200,2026-07-27 13:49:04,EMP-004,CUST-8662,BRANCH-WEST,Electronics,53.43,11.5,0.0,Cash,0,NONE
TX-105201,2026-07-27 13:49:29,EMP-007,CUST-2053,BRANCH-WEST,Electronics,75.15,0.0,0.0,Credit Card,0,NONE
TX-105202,2026-07-27 13:53:02,EMP-006,CUST-9122,BRANCH-WEST,Services,39.29,14.1,0.0,Credit Card,0,NONE
TX-105203,2026-07-27 13:53:47,EMP-007,CUST-6333,BRANCH-WEST,Hardware,55.04,0.0,0.0,Credit Card,0,NONE
TX-105204,2026-07-27 13:54:07,EMP-008,CUST-9231,BRANCH-EAST,Hardware,102.34,0.0,71.5,Credit Card,0,NONE
TX-105205,2026-07-27 13:58:33,EMP-002,CUST-3158,BRANCH-CENTRAL,Hardware,48.61,0.0,0.0,Debit Card,0,NONE
TX-105206,2026-07-27 14:14:37,EMP-005,CUST-5185,BRANCH-CENTRAL,Services,34.26,0.0,0.0,Mobile Money,0,NONE
TX-105207,2026-07-27 14:29:08,EMP-003,CUST-8649,BRANCH-WEST,Groceries,99.82,0.0,0.0,Debit Card,0,NONE
TX-105208,2026-07-27 14:30:29,EMP-006,CUST-4160,BRANCH-WEST,Apparel,50.98,0.0,0.0,Cash,0,NONE
TX-105209,2026-07-27 14:30:59,EMP-005,CUST-3472,BRANCH-CENTRAL,Groceries,88.83,0.0,0.0,Debit Card,0,NONE
TX-105210,2026-07-27 14:34:01,EMP-005,CUST-8469,BRANCH-CENTRAL,Groceries,75.25,0.0,0.0,Mobile Money,0,NONE
TX-105211,2026-07-27 14:39:41,EMP-006,CUST-2356,BRANCH-WEST,Services,33.13,14.7,0.0,Cash,0,NONE
TX-105212,2026-07-27 14:49:20,EMP-006,CUST-7698,BRANCH-WEST,Apparel,43.84,0.0,0.0,Credit Card,0,NONE
TX-105213,2026-07-27 14:53:18,EMP-006,CUST-1813,BRANCH-WEST,Services,39.79,6.2,0.0,Mobile Money,0,NONE
TX-105214,2026-07-27 15:10:38,EMP-003,CUST-9203,BRANCH-WEST,Hardware,30.73,0.0,0.0,Mobile Money,0,NONE
TX-105215,2026-07-27 15:14:33,EMP-003,CUST-9027,BRANCH-WEST,Services,41.17,0.0,0.0,Credit Card,0,NONE
TX-105216,2026-07-27 15:21:32,EMP-003,CUST-4394,BRANCH-WEST,Electronics,152.6,0.0,8.04,Cash,0,NONE
TX-105217,2026-07-27 15:29:17,EMP-008,CUST-1708,BRANCH-EAST,Groceries,42.24,0.0,0.0,Cash,0,NONE
TX-105218,2026-07-27 15:31:58,EMP-005,CUST-6727,BRANCH-CENTRAL,Hardware,34.35,0.0,0.0,Credit Card,0,NONE
TX-105219,2026-07-27 15:32:18,EMP-007,CUST-6928,BRANCH-WEST,Services,41.62,0.0,0.0,Mobile Money,0,NONE
TX-105220,2026-07-27 15:37:22,EMP-008,CUST-1310,BRANCH-EAST,Electronics,59.05,0.0,0.0,Cash,0,NONE
TX-105221,2026-07-27 15:38:46,EMP-002,CUST-5750,BRANCH-CENTRAL,Electronics,35.95,0.0,0.0,Mobile Money,0,NONE
TX-105222,2026-07-27 15:42:03,EMP-001,CUST-6113,BRANCH-WEST,Groceries,82.63,0.0,0.0,Credit Card,0,NONE
TX-105223,2026-07-27 15:42:23,EMP-002,CUST-4618,BRANCH-CENTRAL,Groceries,28.52,0.0,22.67,Mobile Money,0,NONE
TX-105224,2026-07-27 15:42:54,EMP-002,CUST-7577,BRANCH-CENTRAL,Services,16.94,0.0,0.0,Mobile Money,0,NONE
TX-105225,2026-07-27 15:44:18,EMP-008,CUST-2806,BRANCH-EAST,Apparel,67.07,0.0,0.0,Mobile Money,0,NONE
TX-105226,2026-07-27 15:44:38,EMP-001,CUST-5643,BRANCH-WEST,Electronics,45.41,4.5,0.0,Cash,0,NONE
TX-105227,2026-07-27 15:45:09,EMP-003,CUST-7779,BRANCH-WEST,Hardware,86.38,0.0,0.0,Cash,0,NONE
TX-105228,2026-07-27 15:45:29,EMP-003,CUST-4631,BRANCH-WEST,Electronics,138.05,0.0,0.0,Credit Card,0,NONE
TX-105229,2026-07-27 15:51:07,EMP-006,CUST-9358,BRANCH-WEST,Groceries,31.49,0.0,0.0,Debit Card,0,NONE
TX-105230,2026-07-27 15:57:10,EMP-006,CUST-6435,BRANCH-WEST,Apparel,13.09,8.5,0.0,Cash,0,NONE
TX-105231,2026-07-27 15:57:30,EMP-004,CUST-7638,BRANCH-WEST,Hardware,35.66,0.0,0.0,Credit Card,0,NONE
TX-105232,2026-07-27 16:07:56,EMP-002,CUST-1126,BRANCH-CENTRAL,Groceries,24.62,0.0,0.0,Debit Card,0,NONE
TX-105233,2026-07-27 16:18:00,EMP-008,CUST-1682,BRANCH-EAST,Hardware,82.42,0.0,0.0,Cash,0,NONE
TX-105234,2026-07-27 16:27:51,EMP-002,CUST-3913,BRANCH-CENTRAL,Groceries,51.14,0.0,0.0,Debit Card,0,NONE
TX-105235,2026-07-27 16:28:54,EMP-008,CUST-4319,BRANCH-EAST,Electronics,79.15,0.0,0.0,Mobile Money,0,NONE
TX-105236,2026-07-27 16:29:18,EMP-004,CUST-4790,BRANCH-WEST,Groceries,51.21,0.0,0.0,Credit Card,0,NONE
TX-105237,2026-07-27 16:30:23,EMP-006,CUST-2341,BRANCH-WEST,Hardware,35.86,0.0,0.0,Debit Card,0,NONE
TX-105238,2026-07-27 16:35:03,EMP-005,CUST-4085,BRANCH-CENTRAL,Electronics,31.17,0.0,0.0,Mobile Money,0,NONE
TX-105239,2026-07-27 16:35:45,EMP-001,CUST-3423,BRANCH-WEST,Apparel,41.67,11.2,0.0,Credit Card,0,NONE
TX-105240,2026-07-27 16:37:42,EMP-006,CUST-2808,BRANCH-WEST,Services,54.57,11.6,0.0,Cash,0,NONE
TX-105241,2026-07-27 16:39:51,EMP-006,CUST-5993,BRANCH-WEST,Services,33.2,0.0,0.0,Cash,0,NONE
TX-105242,2026-07-27 16:40:14,EMP-001,CUST-4626,BRANCH-WEST,Electronics,26.39,0.0,0.0,Mobile Money,0,NONE
TX-105243,2026-07-27 16:40:47,EMP-004,CUST-7826,BRANCH-WEST,Electronics,51.09,0.0,27.22,Credit Card,0,NONE
TX-105244,2026-07-27 16:41:52,EMP-005,CUST-4170,BRANCH-CENTRAL,Hardware,35.28,0.0,0.0,Credit Card,0,NONE
TX-105245,2026-07-27 16:43:08,EMP-002,CUST-7645,BRANCH-CENTRAL,Apparel,68.76,14.1,0.0,Mobile Money,0,NONE
TX-105246,2026-07-27 16:46:19,EMP-002,CUST-8576,BRANCH-CENTRAL,Groceries,65.36,0.0,0.0,Debit Card,0,NONE
TX-105247,2026-07-27 16:53:48,EMP-001,CUST-2823,BRANCH-WEST,Electronics,49.78,0.0,0.0,Mobile Money,0,NONE
TX-105248,2026-07-27 16:58:20,EMP-004,CUST-4476,BRANCH-WEST,Services,52.23,0.0,0.0,Credit Card,0,NONE
TX-105249,2026-07-27 17:08:08,EMP-007,CUST-9670,BRANCH-WEST,Groceries,68.45,0.0,0.0,Credit Card,0,NONE
TX-105250,2026-07-27 17:21:52,EMP-001,CUST-6809,BRANCH-WEST,Services,32.01,14.4,0.0,Mobile Money,0,NONE
TX-105251,2026-07-27 17:22:44,EMP-001,CUST-2133,BRANCH-WEST,Groceries,57.77,0.0,0.0,Cash,0,NONE
TX-105252,2026-07-27 17:25:54,EMP-007,CUST-9981,BRANCH-WEST,Electronics,82.55,10.8,0.0,Mobile Money,0,NONE
TX-105253,2026-07-27 17:26:19,EMP-007,CUST-5710,BRANCH-WEST,Hardware,48.86,10.2,0.0,Credit Card,0,NONE
TX-105254,2026-07-27 17:27:30,EMP-001,CUST-7319,BRANCH-WEST,Apparel,33.41,0.0,0.0,Credit Card,0,NONE
TX-105255,2026-07-27 17:29:02,EMP-006,CUST-3445,BRANCH-WEST,Apparel,47.63,0.0,0.0,Credit Card,0,NONE
TX-105256,2026-07-27 17:30:59,EMP-008,CUST-1351,BRANCH-EAST,Hardware,41.73,0.0,0.0,Credit Card,0,NONE
TX-105257,2026-07-27 17:38:51,EMP-001,CUST-5275,BRANCH-WEST,Hardware,46.85,3.1,0.0,Credit Card,0,NONE
TX-105258,2026-07-27 17:41:13,EMP-007,CUST-3411,BRANCH-WEST,Electronics,50.29,0.0,0.0,Mobile Money,0,NONE
TX-105259,2026-07-27 17:42:30,EMP-007,CUST-1427,BRANCH-WEST,Electronics,75.65,0.0,0.0,Debit Card,0,NONE
TX-105260,2026-07-27 17:43:06,EMP-002,CUST-2987,BRANCH-CENTRAL,Services,44.12,0.0,0.0,Cash,0,NONE
TX-105261,2026-07-27 17:43:33,EMP-002,CUST-1432,BRANCH-CENTRAL,Services,41.12,0.0,0.0,Debit Card,0,NONE
TX-105262,2026-07-27 17:45:32,EMP-001,CUST-2114,BRANCH-WEST,Services,19.33,0.0,0.0,Cash,0,NONE
TX-105263,2026-07-27 17:46:18,EMP-008,CUST-1802,BRANCH-EAST,Groceries,89.5,0.0,0.0,Debit Card,0,NONE
TX-105264,2026-07-27 17:52:15,EMP-007,CUST-3753,BRANCH-WEST,Services,61.41,14.1,0.0,Debit Card,0,NONE
TX-105265,2026-07-27 17:53:46,EMP-008,CUST-9043,BRANCH-EAST,Hardware,62.51,0.0,0.0,Debit Card,0,NONE
TX-105266,2026-07-27 17:58:00,EMP-003,CUST-7319,BRANCH-WEST,Services,61.04,14.5,0.0,Credit Card,0,NONE
TX-105267,2026-07-27 18:03:56,EMP-007,CUST-7573,BRANCH-WEST,Apparel,47.18,0.0,0.0,Debit Card,0,NONE
TX-105268,2026-07-27 18:06:56,EMP-004,CUST-6209,BRANCH-WEST,Services,49.07,0.0,0.0,Cash,0,NONE
TX-105269,2026-07-27 18:15:05,EMP-003,CUST-3446,BRANCH-WEST,Groceries,90.29,0.0,0.0,Cash,0,NONE
TX-105270,2026-07-27 18:17:28,EMP-004,CUST-7035,BRANCH-WEST,Hardware,72.8,14.1,0.0,Debit Card,0,NONE
TX-105271,2026-07-27 18:24:59,EMP-005,CUST-9694,BRANCH-CENTRAL,Services,38.14,3.5,0.0,Cash,0,NONE
TX-105272,2026-07-27 18:25:55,EMP-007,CUST-8650,BRANCH-WEST,Apparel,38.56,0.0,0.0,Debit Card,0,NONE
TX-105273,2026-07-27 18:33:09,EMP-008,CUST-4098,BRANCH-EAST,Apparel,73.41,0.0,0.0,Cash,0,NONE
TX-105274,2026-07-27 18:33:55,EMP-008,CUST-9136,BRANCH-EAST,Apparel,62.67,0.0,0.0,Credit Card,0,NONE
TX-105275,2026-07-27 18:37:21,EMP-008,CUST-8391,BRANCH-EAST,Services,49.34,13.4,0.0,Credit Card,0,NONE
TX-105276,2026-07-27 18:45:04,EMP-005,CUST-4541,BRANCH-CENTRAL,Services,43.25,7.6,0.0,Debit Card,0,NONE
TX-105277,2026-07-27 18:45:24,EMP-002,CUST-3907,BRANCH-CENTRAL,Apparel,53.07,3.4,0.0,Mobile Money,0,NONE
TX-105278,2026-07-27 18:50:55,EMP-001,CUST-7225,BRANCH-WEST,Apparel,18.6,0.0,0.0,Mobile Money,0,NONE
TX-105279,2026-07-27 18:52:23,EMP-007,CUST-9042,BRANCH-WEST,Groceries,132.64,0.0,0.0,Mobile Money,0,NONE
TX-105280,2026-07-27 18:55:10,EMP-004,CUST-7054,BRANCH-WEST,Electronics,88.9,0.0,0.0,Cash,0,NONE
TX-105281,2026-07-27 18:58:18,EMP-004,CUST-8837,BRANCH-WEST,Services,36.99,6.9,0.0,Mobile Money,0,NONE
TX-105282,2026-07-27 19:06:40,EMP-008,CUST-7126,BRANCH-EAST,Electronics,33.24,13.1,0.0,Mobile Money,0,NONE
TX-105283,2026-07-27 19:14:17,EMP-001,CUST-3224,BRANCH-WEST,Services,44.38,0.0,0.0,Debit Card,0,NONE
TX-105284,2026-07-27 19:17:32,EMP-005,CUST-8865,BRANCH-CENTRAL,Services,56.04,5.2,0.0,Mobile Money,0,NONE
TX-105285,2026-07-27 19:19:18,EMP-005,CUST-7035,BRANCH-CENTRAL,Groceries,25.37,0.0,0.0,Mobile Money,0,NONE
TX-105286,2026-07-27 19:26:44,EMP-003,CUST-3251,BRANCH-WEST,Services,140.15,8.3,0.0,Debit Card,0,NONE
TX-105287,2026-07-27 19:27:08,EMP-006,CUST-1132,BRANCH-WEST,Electronics,36.62,0.0,0.0,Debit Card,0,NONE
